@relation R_data_frame

@attribute WeekDay string
@attribute Hour string
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceInfo string
@attribute MobileDeviceManuf string
@attribute visitNumber numeric
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
3,22,01-10,Android,he,'Meizu MZ-m3 note m3 note','Meizu ',1,1,search.clearch.org,referral,Referral,(none),MOBILE_WEB,273,14,0,1,0,0,0,0,0,0
4,16,41-50,iOS,en,'Apple iPhone','Apple ',58,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1458,28,0,1,0,0,1,0,0,0
1,19,41-50,Android,ru,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',4,4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,530,10,0,1,0,1,0,0,0,0
2,4,41-50,Android,he,'Samsung GT-N7100 Galaxy Note II','Samsung ',201,51+,(direct),(none),Direct,(none),MOBILE_WEB,311.142857,6.642857,0,1,0,0,1,0,0,0
4,16,51-60,Android,he,'HTC M8 One M8','HTC ',30,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,169,8,0,1,0,0,0,0,0,0
4,7,31-40,Android,en,'LG D802 G2','LG ',37,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,277,6.5,0,1,0,1,1,0,0,0
1,16,41-50,Android,he,'LG H815 G4','LG ',80,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,392.846154,10.846154,0,1,0,0,0,0,0,0
3,5,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',163,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,19,2.5,0,1,0,1,0,0,0,0
2,20,01-10,iOS,en,'Apple iPhone','Apple ',62,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,446.8,15.4,0,1,0,1,0,0,0,0
4,9,21-30,Android,he,'LG H815 G4','LG ',39,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,315.5625,7.75,0,1,0,1,0,0,0,0
2,15,51-60,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,1592,27,0,1,0,0,0,0,0,0
6,4,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),MOBILE_WEB,615,14,0,1,0,0,1,0,0,0
5,22,11-20,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',116,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,418,23.8,1,1,0,0,0,0,0,0
5,6,01-10,iOS,he,'Apple iPhone','Apple ',53,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,780,23,0,1,0,1,0,0,0,0
3,11,11-20,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',234,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1190.833333,37.75,0,1,1,1,1,0,0,0
3,20,11-20,Android,he,'Google Nexus 5X','Google ',8,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,715.25,26.625,0,1,0,1,0,0,0,0
4,12,11-20,Android,he,'LG H815 G4','LG ',117,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,947.166667,35.527778,0,1,0,0,0,0,0,0
1,14,51-60,Android,en,'Samsung SM-G925I Galaxy S6 Edge','Samsung ',38,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1274.666667,41,0,1,0,0,0,0,0,0
4,10,11-20,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',332,51+,(direct),(none),Direct,(none),MOBILE_WEB,1505.045455,26,0,1,0,1,1,0,0,0
3,15,01-10,iOS,en,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),MOBILE_APP_IOS,387,22.5,0,1,0,0,0,0,0,0
7,11,41-50,iOS,he,'Apple iPhone','Apple ',16,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,121.6,5.4,0,1,0,0,0,0,0,0
7,6,01-10,iOS,he,'Apple iPhone','Apple ',6,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,76,4,0,1,0,0,0,0,0,0
4,12,51-60,Android,he,'Sony C6902 Xperia Z1','Sony ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,1296.333333,18.666667,0,1,0,0,1,0,0,0
2,8,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',37,21-50,AdExpired,email,Email,AdExpired,MOBILE_WEB,129,2,0,1,0,0,0,0,0,0
5,15,11-20,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',81,51+,google,organic,'Organic Search',(none),MOBILE_WEB,102,7,0,1,0,0,0,0,0,0
7,10,21-30,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',66,51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,439,14,0,1,0,0,1,0,0,0
5,9,31-40,Android,he,'Samsung SM-G610F J7 Prime','Samsung ',31,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2396,31,0,1,0,0,0,0,0,0
5,4,01-10,Android,he,'LG H815 G4','LG ',8,6-10,(direct),(none),Direct,(none),MOBILE_WEB,1228,40,0,1,0,1,0,0,0,0
7,7,51-60,Android,he,'LG D855 G3','LG ',148,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,160,7.666667,0,1,0,1,0,0,0,0
1,22,01-10,Android,en,'Samsung SM-G930F Galaxy S7','Samsung ',2,2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,474.5,17,0,1,0,1,0,0,0,0
2,21,31-40,iOS,he,'Apple iPhone','Apple ',527,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,431.166667,19,1,1,0,1,0,0,0,0
4,19,21-30,iOS,en,'Apple iPhone','Apple ',101,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,152,9,0,1,0,1,0,0,0,0
1,5,51-60,Android,he,'Samsung GT-I9500 Galaxy S IV','Samsung ',4,4-5,(direct),(none),Direct,(none),MOBILE_WEB,2152,37,0,1,0,0,0,0,0,0
5,17,31-40,Android,he,'LG D802 G2','LG ',322,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,174,7,0,1,0,0,0,0,0,0
5,17,01-10,Android,he,'LG D855 G3','LG ',12,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,569,15,0,1,0,1,0,0,0,0
3,18,31-40,Android,ru,'Samsung SM-G920F Galaxy S6','Samsung ',12,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,1389.916667,41.75,0,1,0,0,0,0,0,0
3,12,21-30,Android,he,'Samsung SM-N900T Galaxy Note 3','Samsung ',293,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,642.1,19.25,0,1,0,1,1,0,0,0
7,8,51-60,iOS,he,'Apple iPhone','Apple ',4,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,187,8,0,1,0,1,0,0,0,0
3,19,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',6,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,982.5,28.5,0,1,0,0,0,0,0,0
2,18,21-30,Android,en,'Samsung GT-I9500 Galaxy S IV','Samsung ',34,21-50,(direct),(none),Direct,(none),MOBILE_WEB,498.166667,5.166667,0,1,0,0,0,0,0,0
4,15,01-10,Android,he,'Samsung SM-J510F Galaxy J5 (2016)','Samsung ',33,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,842,18.625,0,1,0,0,0,0,0,0
3,17,51-60,Android,he,'Samsung SM-N910C Galaxy Note 4','Samsung ',242,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,173,6.5,0,1,0,1,0,0,0,0
2,21,01-10,Android,he,'Samsung SM-J700H Galaxy J7','Samsung ',81,51+,(direct),(none),Direct,(none),MOBILE_WEB,263.333333,12.333333,0,1,0,1,1,0,0,0
5,17,21-30,Android,he,'LG H815 G4','LG ',29,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,666,17,0,1,0,0,0,0,0,0
2,4,31-40,Android,he,'LG H815 G4','LG ',7,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
1,7,41-50,Android,he,'Xiaomi Redmi 3S','Xiaomi ',50,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,684.571429,10.714286,0,1,0,1,0,0,0,0
2,4,31-40,Android,he,'Samsung SM-A510F Galaxy A5 2016 Duos','Samsung ',311,51+,(direct),(none),Direct,(none),MOBILE_WEB,605.833333,14.5,0,1,0,0,0,0,0,0
6,15,51-60,iOS,en,'Apple iPhone','Apple ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
4,14,41-50,Android,he,'LG D855 G3','LG ',8,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1277.333333,31.333333,0,1,0,1,1,0,0,0
2,16,11-20,iOS,ru,'Apple iPhone','Apple ',5,4-5,clipboard,'(not set)',(Other),m-ToAd,MOBILE_WEB,20,1,0,1,0,0,0,0,0,0
3,13,31-40,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',2,2,(direct),(none),Direct,(none),MOBILE_WEB,1288.5,16.5,0,1,0,0,0,0,0,0
5,18,01-10,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',50,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,779,11,0,1,0,1,1,0,0,0
3,14,31-40,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',122,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,492.4,37.4,0,1,0,0,0,0,0,0
2,6,31-40,iOS,he,'Apple iPhone','Apple ',134,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,2029.25,35.75,0,1,1,0,0,0,0,0
6,9,41-50,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',45,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,124,13,0,1,0,0,0,0,0,0
4,8,01-10,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',191,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,521.6,16,0,1,0,0,0,0,0,0
3,14,11-20,Android,en,'Google Nexus 5X','Google ',621,51+,google,organic,'Organic Search',(none),MOBILE_WEB,55.703704,2.851852,0,1,0,0,0,0,0,0
1,14,31-40,iOS,ar,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,88,6,0,1,0,0,0,0,0,0
3,21,01-10,iOS,en,'Apple iPhone','Apple ',28,21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,444.8,34.6,0,1,0,0,0,0,0,0
2,11,41-50,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',212,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,370.8,15.8,0,1,0,1,0,0,0,0
3,18,41-50,iOS,he,'Apple iPhone','Apple ',78,51+,google,organic,'Organic Search',(none),MOBILE_WEB,20.5,3.5,0,1,0,0,0,0,0,0
4,7,31-40,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',8,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,327,19,0,1,0,1,1,0,0,0
4,19,31-40,Android,he,'LG D855 G3','LG ',52,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,865.857143,26.571429,0,1,0,1,0,1,0,0
1,12,51-60,iOS,he,'Apple iPhone','Apple ',307,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1458.5,45.5,0,1,0,1,0,0,0,0
6,12,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),MOBILE_APP_IOS,72,3,0,1,0,1,0,0,0,0
6,12,31-40,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',4,4-5,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,95.666667,4,0,1,0,0,0,0,0,0
6,4,31-40,Android,he,'LG K420 K10 LTE','LG ',120,51+,google,organic,'Organic Search',(none),MOBILE_WEB,285.75,14.75,0,1,0,0,0,0,0,0
3,11,31-40,Android,he,'Meizu M2 Note M2 Note','Meizu ',8,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,446.846154,12.846154,0,1,0,0,0,0,0,0
7,18,31-40,Android,he,'Samsung SM-J510F Galaxy J5 (2016)','Samsung ',5,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,138,3.5,0,1,0,0,0,0,0,0
3,17,21-30,Android,he,'Huawei G7-L01 Ascend G760-L01','Huawei ',19,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,208,6,0,1,0,1,1,0,0,0
6,6,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',122,51+,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
5,7,11-20,iOS,he,'Apple iPhone','Apple ',515,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,185,8,0,1,0,1,0,0,0,0
1,22,21-30,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',38,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,253.181818,5.272727,0,1,0,1,0,0,0,0
2,10,11-20,Android,he,'Samsung SM-A500F','Samsung ',118,51+,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,223,12.5,0,1,0,0,0,0,0,0
1,22,01-10,iOS,en,'Apple iPhone','Apple ',117,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,443.133333,9.266667,0,1,0,0,1,0,0,0
2,21,21-30,Android,en,'Huawei EVA-L09 P9 Standard Edition','Huawei ',9,6-10,(direct),(none),Direct,(none),MOBILE_WEB,209.5,9,0,1,0,1,0,0,0,0
7,0,51-60,Android,en,'Samsung SM-G920F Galaxy S6','Samsung ',117,51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,20.8,2.2,0,1,0,1,0,0,0,0
2,17,01-10,Android,he,'Samsung SM-N910F Galaxy Note 4','Samsung ',295,51+,(direct),(none),Direct,(none),MOBILE_WEB,1338,8.5,0,1,0,0,0,0,0,0
3,19,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',296,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,216,5.947368,0,1,0,1,0,1,0,0
4,14,31-40,Android,he,'LG D405 L90','LG ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,124,4,0,1,0,1,0,0,0,0
2,19,41-50,Android,ru,'Sony D6503 Xperia Z2','Sony ',13,11-20,(direct),(none),Direct,(none),MOBILE_WEB,2689,40,0,1,0,1,1,0,0,0
4,11,21-30,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',7,6-10,(direct),(none),Direct,(none),MOBILE_WEB,193.714286,14,0,1,0,0,0,0,0,0
7,21,11-20,iOS,en,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,2790,21,0,1,0,0,0,0,0,0
7,22,11-20,iOS,he,'Apple iPhone','Apple ',533,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1088,81.666667,0,1,0,0,1,0,0,0
7,9,21-30,Android,he,'Samsung SM-G900A Galaxy S5','Samsung ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,2707,28,0,1,0,0,1,0,0,0
7,1,51-60,Android,en,'Asus ASUS_Z00AD ZenFone 2','Asus ',63,51+,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,1,0,0,0,0
7,8,21-30,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',180,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,349.666667,18.333333,0,1,0,0,0,0,0,0
7,22,01-10,iOS,he,'Apple iPhone','Apple ',4,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1658.375,30.625,0,1,0,0,0,0,0,0
2,19,51-60,iOS,he,'Apple iPhone','Apple ',321,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,59.666667,2.833333,0,1,0,0,1,0,0,0
2,14,01-10,Android,en,'Samsung SM-G900A Galaxy S5','Samsung ',63,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,818.5,41.25,0,1,0,1,1,0,0,0
1,15,51-60,Android,ru,'Huawei EVA-L09 P9 Standard Edition','Huawei ',3,3,(direct),(none),Direct,(none),MOBILE_WEB,1203,28.333333,0,1,0,1,1,0,0,0
1,22,11-20,iOS,he,'Apple iPhone','Apple ',33,21-50,google,cpc,'Paid Search','Yad2 - Brand+Product',MOBILE_WEB,1613.368421,31.526316,0,1,0,1,1,0,0,0
4,11,31-40,Android,he,'Xiaomi Redmi 3S','Xiaomi ',116,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,452.6,19.2,0,1,0,0,0,0,0,0
3,19,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',551,51+,google,organic,'Organic Search',(none),MOBILE_WEB,506.125,12.3125,0,1,0,0,0,0,0,0
5,20,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',68,51+,google,organic,'Organic Search',(none),MOBILE_WEB,799.666667,5.333333,0,1,0,0,0,0,0,0
5,15,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',331,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1023.666667,10.5,0,1,0,0,0,0,0,0
6,21,41-50,iOS,he,'Apple iPhone','Apple ',207,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,850,46,1,1,0,1,0,0,0,0
2,9,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',8,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,302.75,16.125,0,1,0,1,1,0,0,0
2,8,51-60,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,175,8,0,1,0,1,1,0,0,0
3,20,41-50,Android,he,'LG H850 G Flex 2','LG ',18,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,1703,28,0,1,0,1,0,0,0,0
6,17,01-10,iOS,he,'Apple iPhone','Apple ',144,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,210,7,0,1,0,0,0,0,0,0
4,7,11-20,Android,he,'LG D800 G2','LG ',17,11-20,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
2,10,21-30,Android,en,'LG H955 G Flex 2','LG ',208,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,206.571429,2.428571,0,1,0,1,1,0,0,0
5,19,01-10,iOS,en,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,73.666667,4.333333,0,1,0,0,0,0,0,0
7,23,21-30,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,415.5,12.5,0,1,0,1,0,0,0,0
3,17,01-10,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),MOBILE_WEB,185,8,0,1,0,1,0,0,0,0
5,21,41-50,Android,en,'OnePlus A3003 3','OnePlus ',14,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,468,7.25,0,1,0,1,1,0,0,0
5,22,01-10,Android,he,'Feiteng GT-i9300','Feiteng ',42,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1121.571429,36.571429,0,1,0,0,1,0,0,0
1,6,41-50,Android,en,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',115,51+,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,174,12,0,1,0,0,0,0,0,0
5,9,31-40,Android,he,'LG D855 G3','LG ',5,4-5,(direct),(none),Direct,(none),MOBILE_WEB,183,6,0,1,0,1,1,0,0,0
7,14,01-10,iOS,he,'Apple iPhone','Apple ',64,51+,google,organic,'Organic Search',(none),MOBILE_WEB,5403.666667,45,0,1,0,0,0,0,0,0
7,11,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',8,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,1430,31,0,1,0,1,1,0,0,0
3,17,41-50,Android,he,'Alcatel One Touch 6012A Idol Mini','Alcatel ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,4353,104,0,1,0,0,0,1,1,0
4,17,31-40,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,71,3,0,1,0,1,0,0,0,0
6,23,51-60,Android,he,'LG H815 G4','LG ',194,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,706.8,12.2,0,1,0,1,1,0,0,0
6,16,51-60,iOS,he,'Apple iPhone','Apple ',105,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,2304.666667,37,0,1,0,0,1,0,0,0
2,9,11-20,Android,he,'Xiaomi Mi Max','Xiaomi ',107,51+,ad.co.il,referral,Referral,(none),MOBILE_WEB,167.294118,3.294118,0,1,0,1,0,0,0,0
4,19,01-10,Android,he,'LG H815 G4','LG ',20,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,281,10.2,0,1,0,0,1,0,0,0
7,9,51-60,Android,he,'Motorola XT1562 Moto X Play','Motorola ',43,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,598,19,0,1,0,0,0,0,0,0
2,12,51-60,Android,he,'Google Nexus 5','Google ',810,51+,google,organic,'Organic Search',(none),MOBILE_WEB,128.666667,11.333333,0,1,0,0,0,0,0,0
7,18,31-40,Android,en,'Samsung SM-T530NU Galaxy Tab 4 10.1','Samsung ',4,4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,855,21,0,1,0,1,1,0,0,0
3,17,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',27,21-50,(direct),(none),Direct,(none),MOBILE_WEB,1498.333333,23.666667,0,1,0,1,0,0,0,0
3,4,51-60,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',38,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1322.28,32.28,1,1,0,1,1,0,0,0
5,0,21-30,iOS,fr,'Apple iPhone','Apple ',5,4-5,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,197.6,6.8,0,1,0,1,1,0,0,0
5,15,31-40,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',18,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,511.666667,19.666667,0,1,0,1,0,1,1,0
3,22,31-40,Android,he,'(not set)','(not ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,1111,30,0,1,0,0,0,0,0,0
3,8,11-20,Android,he,'LG D802 G2','LG ',352,51+,(direct),(none),Direct,(none),MOBILE_WEB,358.846154,7.538462,0,1,0,1,1,0,0,0
7,22,01-10,Android,he,'Google Nexus 5','Google ',55,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,278.666667,17,0,1,0,0,1,0,0,0
2,11,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',36,21-50,(direct),(none),Direct,(none),MOBILE_WEB,445.666667,3,0,1,0,0,0,0,0,0
1,11,21-30,Android,he,'LG D855 G3','LG ',41,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,347.333333,11.555556,0,1,0,0,0,0,0,0
3,18,41-50,iOS,it,'Apple iPhone','Apple ',199,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,150.545455,7.090909,0,1,0,1,1,0,0,0
2,20,51-60,Android,he,'Samsung GT-I9301I Galaxy S III Neo+','Samsung ',12,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,115,5,0,1,0,1,0,0,0,0
5,15,01-10,Android,he,'LG D855 G3','LG ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
3,8,01-10,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',394,51+,google,organic,'Organic Search',(none),MOBILE_WEB,137.142857,5.238095,0,1,0,1,0,0,0,0
3,13,11-20,iOS,he,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,3360,48,0,1,0,1,1,0,0,0
6,7,01-10,Android,he,'LG H815 G4','LG ',99,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2221.75,91.25,0,1,0,1,0,0,0,0
2,19,21-30,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',88,51+,google,organic,'Organic Search',(none),MOBILE_WEB,740.5,27.5,0,1,0,0,0,0,0,0
5,18,01-10,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',31,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,762,24,0,1,0,1,1,0,0,0
4,22,01-10,Android,he,'LG D855 G3','LG ',5,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,72,5,0,1,0,0,0,0,0,0
6,17,41-50,Android,ru,'MediaTek MT6735','MediaTek ',93,51+,google,organic,'Organic Search',(none),MOBILE_WEB,857.75,38.25,0,1,1,1,0,0,0,0
3,21,51-60,iOS,en,'Apple iPhone','Apple ',288,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,576.142857,18.714286,0,1,0,1,1,0,0,0
4,8,31-40,Android,he,'LG H990 V20','LG ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,1052,39,0,1,0,1,1,0,0,0
2,12,51-60,iOS,he,'Apple iPhone','Apple ',17,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,2244.6,67.2,0,1,0,0,1,1,0,0
2,21,11-20,Android,en,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,(direct),(none),Direct,(none),MOBILE_WEB,116,5,0,1,0,0,0,0,0,0
3,21,51-60,iOS,he,'Apple iPhone','Apple ',4,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,904.4,9.4,0,1,0,0,0,0,0,0
2,22,31-40,Android,he,'(not set)','(not ',164,51+,google,organic,'Organic Search',(none),MOBILE_WEB,541.692308,6.615385,0,1,0,1,0,0,0,0
1,15,21-30,iOS,he,'Apple iPhone','Apple ',286,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,676.75,15.75,0,1,0,0,1,0,0,0
3,14,11-20,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
4,11,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',67,51+,(direct),(none),Direct,(none),MOBILE_WEB,222.5,13.875,0,1,0,0,0,0,0,0
3,21,31-40,iOS,en,'Apple iPhone','Apple ',20,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,1628,27.333333,0,1,0,0,0,0,0,0
6,19,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',132,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,483,14.5,0,1,0,1,0,0,0,0
5,12,41-50,'Windows Phone',he,'Microsoft Lumia 535 Lumia 535','Microsoft ',7,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,1,0,0,0,0
2,22,21-30,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',222,51+,(direct),(none),Direct,(none),MOBILE_WEB,414.666667,12.666667,0,1,0,0,0,0,0,0
7,12,01-10,Android,he,'LG H815 G4','LG ',32,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,218,14.5,0,1,0,1,0,0,0,0
