@relation R_data_frame

@attribute WeekDay {1,2,3,4,5,6,7}
@attribute Hour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute MinuteRange {01-10,11-20,21-30,31-40,41-50,51-60}
@attribute operatingSystem {'(not set)',Android,BlackBerry,Linux,Macintosh,Windows,'Windows Phone',iOS}
@attribute language {ag,ar,ay,az,bg,ca,cs,da,de,el,en,es,fi,fr,he,hu,il,is,it,iw,ja,ka,ko,lt,lv,nb,nl,pl,pt,ro,ru,sk,sv,th,tr,uk,un,vi,zh,zz}
@attribute MobileDeviceManuf {'(not ','Acer ','Akai ','Alcatel ','Amazon ','Amlogic ','Amoi ','Ampe ','AneWish ','Apple ','Archos ','Asus ','BLU ','BLUBOO ','BQ ','BlackBerry ','Blackview ','Boway ','CAT ','China ','Chuwi ','Coolpad ','Crosscall ','Cube ','Cubot ','DNS ','DOOGEE ','Dell ','Dialog ','ECOO ','Elephone ','Eny ','Eton ','Evolio ','FREETEL ','Fairphone ','Feiteng ','Fly ','GSmart ','GTab ','Gigabyte ','Gionee ','Google ','HOMTOM ','HP ','HTC ','HTM ','Hisense ','Huawei ','INUI ','Icemobile ','InFocus ','Infinix ','Infotmic ','Insignia ','Intex ','JXD ','Jiake ','Jiayu ','Jintian ','Karbonn ','Kenxinda ','Kingzone ','Kyocera ','LG ','LGG ','LYF ','Laude ','Lava ','LeEco ','LeTV ','Leagoo ','Legend ','Lenovo ','MXIII ','Maxon ','MediaTek ','Meizu ','Mercury ','Micromax ','Microsoft ','Minix ','Mio ','Mlais ','More ','Motorola ','Mozilla ','Nextbit ','Nokia ','Nomi ','OPPO ','Odys ','OnePlus ','Oukitel ','Ourspop ','Pantech ','Philips ','Posh ','Prestigio ','QMobile ','RCA ','Reeder ','Rivo ','SFR ','Samsung ','Sharp ','Silverline ','Siswoo ','Solotab ','Sonim ','Sony ','SonyEricsson ','Spice ','Star ','Sunsky ','Swipe ','Symphony ','Tagital ','Teclast ','Tecno ','ThL ','Tienhe ','Timing ','Toshiba ','Tronfy ','Turkcell ','UMI ','UTOK ','Ubro ','Ulefone ','Vernee ','ViewSonic ','Vivo ','Vodafone ','Wiko ','Wileyfox ','Xiaomi ','Xolo ','Yezz ','ZIDOO ','ZOPO ','ZTE ','Zoomtak ','iDROID ','iNew ','iRulu ','vkworld '}
@attribute VisitNumberGroup {1,11-20,2,21-50,3,4-5,51+,6-10}
@attribute Source {(direct),'(not set)',10.0.0.2:8880,1900SMS,192.168.0.253,192.168.39.3,2net.co.il,4mama.co.il,AdExpired,AdPublished,AndroidApp,FACEBOOK,Facebook,IphoneApp,Mail,Mail_deleted_by_user,Mail_deleted_by_user_NO_CONTANT,SendToFriend,StarredAds,UpgradeAd,Viber,Walla,Whatsapp,Win8App,'Yad1 Lead Confirmation',ad.co.il,api-mail.walla.co.il,aprent.co.il,auto1.co.il,beinisrael.com,bekaloot.co.il,bing,bladna.co.il,blove.co.il,buatnadlan.com,camp.lease4u.co.il,cannamarket.co.il,car,carsforum.co.il,catalog.orbita.co.il,classicar.co.il,clipboard,cp.teensafe.com,dalili.net,daliluk.com,digitalcard1.co.il,divur_nadlan,duckduckgo.com,easyexpat.com,expat.com,ezba,facebook,facebookshar,forummotor.israelinfo.co.il,fullgaz.co.il,fwportal.haifa.ac.il,g1948.com,galileasing.co.il,gdeil.hit.gemius.pl,gimzo.org.il,go.mail.ru,goldabar.co.il,google,google.co.il,haslik.co.il,hasolidit.com,heshemoto.co.il,hiside.co.il,ic.autocenter.co.il,icon_cafe,icon_link4u,icon_netex,israelbody.com,jeepolog.com,kafe,kafe.co.il,keshet,kik.com,kranot.org.il,l.facebook.com,lainyan.co.il,link4u.co.il,links.zahav.ru,ljpoisk.ru,lm.facebook.com,login_for_traders,m.auto.co.il,m.bizportal.co.il,m.calcalist.co.il,m.cellcom.co.il,m.facebook.com,m.vk.com,m.zap.co.il,m44.co.il,mail.google.com,mail_ad_deleted_by_user_empty,mail_ad_exposed,mail_pag_tokef,mail_to_advertiser,makers.co.il,metasearch.co.il,mini-sites.net,mls.nadlanone.co.il,mob.co.il,mobile.mako.co.il,mobileapp.mako.co.il,motoscooter.co.il,myactivity.google.com,mysearch.com,nbn.org.il,netex.co.il,newmail.012.net.il,noblockme.ru,ntgroup.co.il,omm.co.il,optimize.google.com,outlook.live.com,pandoor.co.il,parpar.net,pleasing.shlomo.co.il,portal.mobilebackup.biz,portelo.co.il,publicators.com,qa.yad2.co.il,re_facebook,rusisrael.livejournal.com,safe.partner.net.il,sales.albar.co.il,sce-ac.co.il,search-il.com,search.abclauncher.com,search.clearch.org,searchit.co.il,searchmobileonline.com,sharabi.co.il,sheav.org,sova.co.il,start,start.co.il,strauss-water-campaign.co.il,t.co,tabletstart.lenovo.com,tiuli.com,toyota.co.il,tpc.googlesyndication.com,translate.googleusercontent.com,use.co.il,uzit.co.il,vagit.co.il,walla.co.il,walla_component,walla_iframe,web01an.apps-search.com,web02as.apps-search.com,wikizona.org,yad2,yad2.pitchonlev.org.il,yahoo,yandex,yesplanet.co.il,ynet.co.il,zetov.info,zooloo.co.il}
@attribute Medium {(none),'(not set)',Banner,Chat,Logo_main,POSTS,Yad1_share,alert,app,baner,content,cpc,email,fbfeed,index,kafe,kniut,left,link,luhot_kniut_yad2,luhot_yad1,luhot_yad2,mail_add,mail_opinion_car,mail_opinion_nadlan,mehapsim_yad2,organic,popular_yad2,position,post,referral,sargel,share,shimushi_yad2,to_friend,walla_ads,yad1_re_facebook,yad2,yad2_cars,yad2_nadlan_rent,yad2_nadlan_sale,yad2_second_hand}
@attribute channelGrouping {(Other),Direct,Display,Email,'Organic Search','Paid Search',Referral,Social}
@attribute campaign {(none),'(not set)',1900SMS,AdExpired,AdNotPublished,AdPublished,Androidapp-Yad1,Androidapp-editAd,App,Area,Iphoneapp-editAd,Neighbors,Netex_icons,Private,SendToFriend,StarredAds,ToAdFromMyYad2,UpgradeAd_CarPrivate,Yad1,'Yad1 - חברות בניה','Yad1 Lead Confirmation','Yad1- דירות ערים','Yad1- פרוייקטים ערים','Yad2 - חיפוש על מפה - Display Remarketing','Yad2 - מדד הנדל\"ן - דיספליי - Affinity','Yad2 - מדד הנדל\"ן מתחרים','Yad2 - מוצרים יד2 שנייה','Yad2 - מחירון רכב - דיספליי - Affinity','Yad2 - מחירון רכב שוטף','Yad2 - נדל\"ן להשכרה','Yad2 - רכבים יד2','Yad2 - Brand E','Yad2 - Brand+Product','Yad2 - Business for Sale - Search','Yad2 - Tadmit 2016 - GDN Affinity - All','Yad2 - Tadmit 2016 - GDN In-market - All','Yad2 - Tadmit 2016 - GDN Topics - All','Yad2 - Tadmit 2016 - GDN Topics - General',Yad2-in-kafe,campaign,for_sale,hotPic,hotPic?ref=fb,innerdetails,kafe,kafe_icons,link,link4u,m-ToAd,main_street,main_yad2,map,more,more?utm_medium=content,nadlan_sale,newpricelist,otherVerticals,postim,privatearea,start_icons,walla_home_new,walla_inner,yad1,'yad1 - מתחרים',yad2_gadStein,yad2alerts}
@attribute platform {DESKTOP_WEB,MOBILE_APP_ANDROID,MOBILE_APP_IOS,MOBILE_WEB}
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar {0,1}
@attribute isFeedNadlan {0,1}
@attribute isFeedSecondHand {0,1}
@attribute isNadlanRoomsFilter {0,1}
@attribute isNadlanPriceFilter {0,1}
@attribute isNadlanShowPhone {0,1}
@attribute isNadlanCallSeller {0,1}
@attribute Success {0,1}

@data
6,9,11-20,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1841,10,0,0,0,0,0,0,0,1
7,9,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1012,11,0,0,0,0,0,0,0,1
7,20,21-30,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1139,21,0,1,0,0,0,1,0,1
4,14,11-20,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,79,3,0,0,0,0,0,0,0,1
2,13,01-10,Android,he,'LG ',1,google,organic,'Organic Search',(none),MOBILE_WEB,874,18,0,0,0,0,0,0,0,1
2,18,21-30,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_WEB,376,2,0,0,0,0,0,0,0,1
6,4,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,371,3,0,0,0,0,0,0,0,1
1,14,51-60,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,78,3,0,0,0,0,0,0,0,1
2,10,21-30,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,56.5,4,0,0,0,0,0,0,0,1
7,11,51-60,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,418,12,0,0,0,0,0,0,0,1
1,15,31-40,Android,ru,'LG ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,443,3,0,0,0,0,0,0,0,1
2,22,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,552,14,0,0,0,0,0,0,0,1
4,7,31-40,Android,en,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,416,6,0,0,0,0,0,0,0,1
3,19,01-10,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,427,5,0,0,0,0,0,0,0,1
2,16,51-60,Android,he,'Meizu ',1,(direct),(none),Direct,(none),MOBILE_WEB,253,6,0,0,0,0,0,0,0,1
1,11,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,500.25,14.25,0,1,0,1,1,0,0,1
7,10,21-30,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,454,15,0,0,0,0,0,0,0,1
5,10,41-50,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,13,1.75,0,0,0,0,0,0,0,1
5,21,01-10,Android,ru,'LG ',11-20,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',MOBILE_WEB,239,9,0,0,0,0,0,0,0,1
7,13,51-60,Android,en,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,793,22,0,1,0,1,0,0,0,1
7,16,31-40,Android,ru,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,108,3,0,0,0,0,0,0,0,1
2,9,11-20,iOS,he,'Apple ',1,re_facebook,yad1_re_facebook,(Other),'(not set)',MOBILE_WEB,53,2,0,0,0,0,0,0,0,1
4,16,41-50,iOS,he,'Apple ',1,m.facebook.com,referral,Social,(none),MOBILE_WEB,135,3,0,0,0,0,0,0,0,1
2,19,01-10,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1219,39.5,0,1,0,0,1,0,0,1
6,12,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,110,6,0,0,0,0,0,0,0,1
6,6,31-40,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,215,2,0,0,0,0,0,0,0,1
6,2,01-10,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,664,4,0,0,0,0,0,0,0,1
7,23,21-30,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,168,7,0,0,0,0,0,0,0,1
4,12,11-20,Android,ru,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,200,6,0,0,0,0,0,0,0,1
3,7,01-10,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,464,6.285714,0,0,0,0,0,0,0,1
1,18,41-50,Android,he,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,136,4,0,0,0,0,0,0,0,1
6,4,11-20,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,2160,11,0,0,0,0,0,0,0,1
3,7,31-40,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,195,3,0,0,0,0,0,0,0,1
3,8,21-30,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,60,2,0,0,0,0,0,0,0,1
4,22,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,76,2,0,0,0,0,0,0,0,1
5,13,31-40,Android,en,'LG ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,1600,3,0,0,0,0,0,0,0,1
3,14,21-30,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,669,14,0,0,0,0,0,0,0,1
7,8,11-20,Android,he,'LG ',3,(direct),(none),Direct,(none),MOBILE_WEB,1579,15,0,0,0,0,0,0,0,1
4,18,51-60,Android,he,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,589,5,0,0,0,0,0,0,0,1
4,11,51-60,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,360,4,0,0,0,0,0,0,0,1
7,14,01-10,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,63,3,0,0,0,0,0,0,0,1
5,18,51-60,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,366,8,0,0,0,0,0,0,0,1
1,8,41-50,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,1558,3,0,0,0,0,0,0,0,1
1,22,01-10,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,996.333333,3,0,0,0,0,0,0,0,1
1,22,01-10,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,996.333333,3,0,0,0,0,0,0,0,1
1,22,01-10,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,996.333333,3,0,0,0,0,0,0,0,1
1,22,01-10,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,996.333333,3,0,0,0,0,0,0,0,1
5,12,01-10,Android,he,'(not ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,88,3,0,0,0,0,0,0,0,1
7,20,41-50,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,349,4,0,0,0,0,0,0,0,1
6,17,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1709.25,24.875,0,1,0,0,1,1,0,1
6,10,01-10,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,202,6,0,0,0,0,0,0,0,1
6,7,11-20,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,84,3,0,0,0,0,0,0,0,1
2,9,21-30,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,170,3,0,0,0,0,0,0,0,1
7,10,01-10,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,145,3,0,0,0,0,0,0,0,1
3,4,41-50,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,501.5,11,0,0,0,0,0,0,0,1
6,20,51-60,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,70,2,0,0,0,0,0,0,0,1
6,9,21-30,Android,he,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,147,3,0,0,0,0,0,0,0,1
3,12,01-10,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,2207,7,0,0,0,0,0,0,0,1
2,17,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,205,7,0,0,0,0,0,0,0,1
2,23,31-40,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,146,3,0,0,0,0,0,0,0,1
4,11,41-50,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,1004,11,0,0,0,0,0,0,0,1
4,17,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,887,16,0,1,0,1,0,0,0,1
7,14,31-40,Android,he,'Huawei ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,139,6,0,0,0,0,0,0,0,1
7,9,51-60,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,162,2,0,0,0,0,0,0,0,1
3,15,31-40,Android,he,'Meizu ',1,(direct),(none),Direct,(none),MOBILE_WEB,135,2,0,0,0,0,0,0,0,1
5,20,51-60,Android,he,'Samsung ',11-20,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,895.4,21.4,0,1,0,1,0,0,0,1
4,19,21-30,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,76,2,0,0,0,0,0,0,0,1
4,22,51-60,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,995,4,0,0,0,0,0,0,0,1
1,19,11-20,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,751,8,0,0,0,0,0,0,0,1
5,22,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,289.5,21.75,1,1,0,1,0,0,0,1
1,18,21-30,iOS,he,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,93.666667,4,0,0,0,0,0,0,0,1
2,20,41-50,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,75.75,4.5,0,0,0,0,0,0,0,1
4,10,31-40,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,539,7,0,0,0,0,0,0,0,1
2,18,51-60,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,507.666667,3.166667,0,0,0,0,0,0,0,1
6,16,21-30,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,615.5,6.5,0,0,0,0,0,0,0,1
4,9,41-50,Android,he,'LG ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1061,13,0,0,0,0,0,0,0,1
7,20,41-50,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,1233,4,0,0,0,0,0,0,0,1
7,9,11-20,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,94,13,0,0,0,0,0,0,0,1
2,20,21-30,Android,he,'Xiaomi ',21-50,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,255,10.153846,0,1,0,1,1,0,0,1
4,4,51-60,Android,ru,'LG ',3,(direct),(none),Direct,(none),MOBILE_WEB,1607,12,0,0,0,0,0,0,0,1
7,19,21-30,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,1191,9.2,0,0,0,0,0,0,0,1
7,22,31-40,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,353,11,0,0,0,0,0,0,0,1
6,16,11-20,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,121,2,0,0,0,0,0,0,0,1
7,9,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,78.5,2,0,0,0,0,0,0,0,1
7,17,01-10,Android,en,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,69,3,0,0,0,0,0,0,0,1
6,13,51-60,Android,en,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,215,5,0,0,0,0,0,0,0,1
1,18,01-10,Android,he,'LG ',1,(direct),(none),Direct,(none),MOBILE_WEB,682,34,0,0,0,0,0,0,0,1
2,15,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,197.666667,3.333333,0,0,0,0,0,0,0,1
7,14,51-60,Android,he,'Samsung ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,330,5,0,0,0,0,0,0,0,1
1,4,01-10,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,165,3,0,0,0,0,0,0,0,1
3,19,11-20,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,110,2.333333,0,0,0,0,0,0,0,1
2,17,41-50,Android,ru,'Xiaomi ',11-20,google,cpc,'Paid Search','yad1 - מתחרים',MOBILE_WEB,780.2,4.8,0,0,0,0,0,0,0,1
5,11,11-20,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,87,5,0,0,0,0,0,0,0,1
1,12,21-30,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,43.5,3,0,0,0,0,0,0,0,1
2,12,01-10,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,710,30,0,1,0,0,0,0,0,1
4,23,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,63,3,0,0,0,0,0,0,0,1
1,16,31-40,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,550,12,0,0,0,0,0,0,0,1
3,19,11-20,Android,en,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,528,39,0,0,0,0,0,0,0,1
3,19,01-10,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,151,4,0,0,0,0,0,0,0,1
4,17,21-30,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,992.25,13.25,0,0,0,0,0,0,0,1
6,20,11-20,Android,he,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,334,14,0,0,0,0,0,0,0,1
6,12,51-60,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,243,9,0,0,0,0,0,0,0,1
1,11,11-20,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,487,11,0,0,0,0,0,0,0,1
7,8,11-20,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,58,2,0,0,0,0,0,0,0,1
7,16,51-60,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,1802,9,0,0,0,0,0,0,0,1
7,5,11-20,iOS,he,'Apple ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,143,5,0,0,0,0,0,0,0,1
7,15,01-10,Android,ru,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,404,8,0,0,0,0,0,0,0,1
3,9,31-40,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,1158,7,0,0,0,0,0,0,0,1
3,19,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,144,5,0,0,0,0,0,0,0,1
1,12,01-10,iOS,en,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,45,2,0,0,0,0,0,0,0,1
6,8,01-10,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,58,3,0,0,0,0,0,0,0,1
4,9,41-50,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,132,9,0,0,0,0,0,0,0,1
7,21,51-60,Android,he,'Xiaomi ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,29.428571,1.857143,0,0,0,0,0,0,0,1
7,10,41-50,iOS,he,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,81,3,0,0,0,0,0,0,0,1
4,14,21-30,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,173,3,0,0,0,0,0,0,0,1
4,20,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1766,17,0,1,0,0,0,0,0,1
3,9,31-40,Android,he,'LG ',2,(direct),(none),Direct,(none),MOBILE_WEB,85.5,4.5,0,0,0,0,0,0,0,1
3,10,41-50,Android,he,'LG ',3,(direct),(none),Direct,(none),MOBILE_WEB,516,6.666667,0,0,0,0,0,0,0,1
5,19,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,970,4,0,0,0,0,0,0,0,1
3,19,21-30,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,177,7,0,0,0,0,0,0,0,1
3,10,11-20,iOS,en,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,179,2,0,0,0,0,0,0,0,1
3,11,41-50,iOS,en,'Apple ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,89.5,1.5,0,0,0,0,0,0,0,1
1,5,41-50,iOS,he,'Apple ',2,(direct),(none),Direct,(none),MOBILE_WEB,1089,6,0,0,0,0,0,0,0,1
6,1,31-40,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,226.5,2.5,0,0,0,0,0,0,0,1
1,16,11-20,Android,he,'LG ',1,google,organic,'Organic Search',(none),MOBILE_WEB,62,3,0,0,0,0,0,0,0,1
5,14,11-20,Android,he,'LG ',3,google,organic,'Organic Search',(none),MOBILE_WEB,76,3,0,0,0,0,0,0,0,1
5,9,01-10,Android,he,'LG ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,1
3,14,21-30,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,850,13,0,0,0,0,0,0,0,1
1,20,01-10,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,212.5,9.333333,0,0,0,0,0,0,0,1
6,2,31-40,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,374.333333,9.333333,0,0,0,0,0,0,0,1
3,20,51-60,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,1169,7,0,0,0,0,0,0,0,1
7,9,31-40,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,48,2,0,0,0,0,0,0,0,1
3,19,01-10,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,396,15,0,0,0,0,0,0,0,1
7,21,11-20,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,915,9,0,0,0,0,0,0,0,1
5,9,21-30,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,201,10,0,0,0,0,0,0,0,1
1,9,21-30,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,254,3,0,0,0,0,0,0,0,1
7,16,11-20,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,44,5,0,0,0,0,0,0,0,1
3,19,41-50,Android,he,'LG ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,52,2.5,0,0,0,0,0,0,0,1
6,18,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,739.75,13.25,1,0,0,0,0,0,0,1
3,18,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,936,5,0,0,0,0,0,0,0,1
1,18,21-30,Android,he,'Samsung ',3,google,organic,'Organic Search',(none),MOBILE_WEB,110,5,0,0,0,0,0,0,0,1
2,4,41-50,iOS,he,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,498.333333,2,0,0,0,0,0,0,0,1
2,17,31-40,iOS,he,'Apple ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,373.75,1.75,0,0,0,0,0,0,0,1
2,7,11-20,Android,he,'Xiaomi ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1361,5,0,0,0,0,0,0,0,1
2,20,31-40,Android,ru,'Google ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,840,21,0,0,0,0,0,0,0,1
7,15,01-10,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,2443,56.5,0,1,0,0,1,0,0,1
6,12,21-30,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,107,5,0,0,0,0,0,0,0,1
3,17,11-20,Android,he,'LG ',4-5,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,116.5,2.5,0,0,0,0,0,0,0,1
